index,id,Date,ave_block_size,difficulty,hash_rate,market_price,miners_rev,transaction,ex_trage_vol,symbol
1590,1590,2018/5/9,0.732925588,4.02206E+12,31990023.54,9322.041667,19367520.37,206579,488309747.7,1590
1591,1591,2018/5/10,0.733376695,4.02206E+12,30790397.65,9310.37,17520355.42,208961,565867529.9,1591
1592,1592,2018/5/11,1.075571205,4.13812E+12,26161151.17,8468.788,13452669.74,213624,463167940.3,1592
1593,1593,2018/5/12,0.644236685,4.14388E+12,33988897.19,8484.346667,18033347.73,182054,614413743.7,1593
1594,1594,2018/5/13,0.576345047,4.14388E+12,30487010.81,8463.52,16146155.58,158794,695724449.4,1594
1595,1595,2018/5/14,0.872704273,4.14388E+12,27191117.75,8652.038333,14284515.29,209697,706860457.9,1595
1596,1596,2018/5/15,0.791380507,4.14388E+12,30075024.18,8511.458,16103188.32,214779,454469063.7,1596
1597,1597,2018/5/16,0.60659714,4.14388E+12,36872803.62,8471.06,18670664.41,208463,643573959.1,1597
1598,1598,2018/5/17,0.860254947,4.14388E+12,27191117.75,8106.118333,13537217.62,192683,424479322,1598
1599,1599,2018/5/18,0.839280155,4.14388E+12,30487010.81,8240.055,15763512.33,211496,412136776.7,1599
1600,1600,2018/5/19,0.580258701,4.14388E+12,31722970.71,8239.08,15829830.04,173274,447479924.3,1600
1601,1601,2018/5/20,0.555049556,4.14388E+12,29663037.55,8507.406667,15313332,158663,262757456.6,1601
1602,1602,2018/5/21,0.755369968,4.14388E+12,32340950.66,8385.556187,17282837.08,202647,289720578.8,1602
1603,1603,2018/5/22,0.697712556,4.14388E+12,31104990.76,8396.63,15129407.25,203337,371715199.5,1603
1604,1604,2018/5/23,0.748044364,4.14388E+12,33370917.24,7555.74,15300373.5,223196,699344596.5,1604
1605,1605,2018/5/24,0.726173154,4.21914E+12,30616246.32,7566.193333,13875883.11,206825,621630127.5,1605
1606,1606,2018/5/25,0.62506196,4.30695E+12,37681533.93,7576.78,16379524.33,196181,731051376.7,1606
1607,1607,2018/5/26,0.488469383,4.30695E+12,34684139.19,7342.908333,14869389.38,158783,206933926.4,1607
1608,1608,2018/5/27,0.448727189,4.30695E+12,35112338.44,7361.831667,15313094.1,144304,212506321.2,1608
1609,1609,2018/5/28,0.710101115,4.30695E+12,33399541.44,7344.56,13947339.5,189063,279306859.8,1609
1610,1610,2018/5/29,0.832153324,4.30695E+12,29759847.82,7459.876667,12968995.59,204769,457810459.5,1610
1611,1611,2018/5/30,0.62599008,4.30695E+12,37253334.68,7385.395,16513656.67,204077,339813351.4,1611
1612,1612,2018/5/31,0.706883535,4.30695E+12,36396936.18,7386.72,15919297.25,209526,378650506.2,1612
1613,1613,2018/6/1,0.721915084,4.30695E+12,35540537.68,7535.146667,15635429.33,205481,302871386.7,1613
1614,1614,2018/6/2,0.622946711,4.30695E+12,32543142.94,7645.146667,14536335.53,174497,240176294.7,1614
1615,1615,2018/6/3,0.77128435,4.30695E+12,34898238.81,7637.14,15688517.73,163443,307593603.4,1615
1616,1616,2018/6/4,1.055892372,4.30695E+12,39180231.3,7500.273333,17156875.25,209916,294372762.3,1616
1617,1617,2018/6/5,0.848479486,4.41559E+12,42980660.1,7615.722142,16505061.83,212901,310610271.7,1617
1618,1618,2018/6/6,0.991682973,4.9407E+12,36103754.49,7619.43,14067189.5,206417,379726332.7,1618
1619,1619,2018/6/7,1.08251349,4.9407E+12,35121339.4,7676.271667,13721335.6,207627,226860730.6,1619
1620,1620,2018/6/8,0.89716309,4.9407E+12,35612546.94,7620.153333,14114417.18,200379,192350883.7,1620
1621,1621,2018/6/9,0.630925119,4.9407E+12,35121339.4,7615.54,13551637.53,171306,245102804.1,1621
1622,1622,2018/6/10,0.759267441,4.9407E+12,31191679.05,6776.888333,10758310.23,179809,736759768.9,1622
1623,1623,2018/6/11,0.793075614,4.9407E+12,34384528.08,6875.678333,11987207.99,213196,378492500.8,1623
1624,1624,2018/6/12,1.04493149,4.9407E+12,35612546.94,6879.31,11844835.52,214595,459832204.9,1624
1625,1625,2018/6/13,0.913050266,4.9407E+12,35121339.4,6315.7,11320892.25,211829,582320290.4,1625
1626,1626,2018/6/14,0.743882065,4.9407E+12,37577377.12,6647.013333,12563621.7,210029,507468883.7,1626
1627,1627,2018/6/15,0.801346516,4.9407E+12,37577377.12,6637.41,12305193.3,205861,603633809.8,1627
1628,1628,2018/6/16,0.473838946,4.9407E+12,40770226.16,6509.426667,13507060.33,159090,172210435.5,1628
1629,1629,2018/6/17,0.490980268,4.9407E+12,38559792.21,6464.411667,13246220.73,144908,121723139.7,1629
1630,1630,2018/6/18,0.648707695,4.9407E+12,40279018.61,6445.79,13762650.4,196305,184473224.3,1630
1631,1631,2018/6/19,0.908624084,5.02455E+12,39122596.14,6737,13329154.5,191805,233317200.4,1631
1632,1632,2018/6/20,1.078000258,5.0775E+12,39122596.14,6714.718333,14482144.85,198889,309788517,1632
1633,1633,2018/6/21,0.616743429,5.0775E+12,42908653.83,6760.83,14388442.37,198113,302034265.9,1633
1634,1634,2018/6/22,0.795271689,5.0775E+12,38112980.76,6332.573333,12793132.95,204144,478403874.5,1634
1635,1635,2018/6/23,0.534422669,5.0775E+12,40384615.37,6141.605833,13084984.36,163295,558291379.5,1635
1636,1636,2018/6/24,0.484736936,5.0775E+12,43161057.68,6170.46,13225424.94,158022,289224701.2,1636
1637,1637,2018/6/25,0.920947834,5.0775E+12,39627403.83,6211.4475,12092548.55,200173,501623219.9,1637
1638,1638,2018/6/26,1.067591651,5.0775E+12,36850961.53,6218.595,11522845.22,195404,363193880.4,1638
1639,1639,2018/6/27,1.088043074,5.0775E+12,30540865.37,6097.46,9288788.415,188510,326673797.5,1639
1640,1640,2018/6/28,0.689429567,5.0775E+12,39627403.83,6107.896154,12052693.75,187624,262900494.4,1640
1641,1641,2018/6/29,0.746513298,5.0775E+12,38112980.76,5908.7025,11427014.51,197881,414797814.1,1641
1642,1642,2018/6/30,0.987340128,5.0775E+12,35588942.3,6223.28,10494418.5,181065,514392178.5,1642
1643,1643,2018/7/1,0.705291442,5.0775E+12,37103365.37,6374.754167,11673361.88,156247,224327884.6,1643
1644,1644,2018/7/2,0.987550149,5.17289E+12,37594816.26,6466.069167,11654033.03,199294,281178824.1,1644
1645,1645,2018/7/3,1.113817009,5.36368E+12,30929068.69,6626.44,9617154,216747,406984481.1,1645
1646,1646,2018/7/4,0.935352985,5.36368E+12,35728406.94,6593.289167,11089706,206788,345023639.3,1646
1647,1647,2018/7/5,0.783748219,5.36368E+12,36528296.65,6603.376667,11406742.3,199600,359185743.4,1647
1648,1648,2018/7/6,0.685458581,5.36368E+12,42660784.4,6555.51,13022240,200993,368324017.1,1648
1649,1649,2018/7/7,0.537210058,5.36368E+12,41594264.79,6594.281667,12914635.5,170160,216238561.7,1649
1650,1650,2018/7/8,0.592209538,5.36368E+12,42127524.6,6753.559167,13573744.76,155685,285993884.5,1650
1651,1651,2018/7/9,1.060415353,5.36368E+12,36261666.74,6724.04,11427128,206546,220696037.4,1651
1652,1652,2018/7/10,0.971490577,5.36368E+12,39727855.48,6510.791667,12485753,216063,385405419.2,1652
1653,1653,2018/7/11,1.006592259,5.36368E+12,35995036.84,6377.363333,11007393.2,202603,361861965.5,1653
1654,1654,2018/7/12,1.179159482,5.36368E+12,37594816.26,6403.18,11268737.63,203535,275030732,1654
1655,1655,2018/7/13,1.113532706,5.36368E+12,38128076.06,6244.3575,11015182.75,207904,304859782.2,1655
1656,1656,2018/7/14,1.159489827,5.36368E+12,35461777.04,6241,10454811.33,176475,243555155.3,1656
1657,1657,2018/7/15,0.77394609,5.36368E+12,35461777.04,6248.84,10424456.88,161151,164361051.4,1657
1658,1658,2018/7/16,0.928807492,5.36368E+12,31995588.3,6514.390833,9550007.43,207842,301675832.6,1658
1659,1659,2018/7/17,0.909335535,5.19962E+12,40931868.49,6869.910833,14162648.56,233966,499528836.9,1659
1660,1660,2018/7/18,1.046474247,5.17867E+12,44793365.52,7321.62,16010523,238769,761941225,1660
1661,1661,2018/7/19,0.734628801,5.17867E+12,44021066.11,7396.401667,15668190.72,225039,559342105.9,1661
1662,1662,2018/7/20,0.815292727,5.17867E+12,39644702.82,7428.045,14466795.4,225529,490150501.9,1662
1663,1663,2018/7/21,0.715741226,5.17867E+12,35268339.52,7334.99,12556546.63,184803,523947504.4,1663
1664,1664,2018/7/22,0.451292709,5.17867E+12,46852830.6,7451.289167,16874334.75,167129,233536540.4,1664
1665,1665,2018/7/23,0.890057922,5.17867E+12,42733900.44,7689.884167,16326406.8,229480,547531100.8,1665
1666,1666,2018/7/24,0.917435553,5.17867E+12,40931868.49,7715.1,15319928.25,259358,705993833.7,1666
1667,1667,2018/7/25,0.965074492,5.17867E+12,45565664.92,8251.165,18661751.63,250208,864732263.1,1667
1668,1668,2018/7/26,0.771370909,5.17867E+12,42476467.3,8187.324167,17302326.28,231679,506038858.7,1668
1669,1669,2018/7/27,0.886276054,5.17867E+12,42991333.57,7939.81,16568111.75,229397,569963389.6,1669
1670,1670,2018/7/28,0.759045938,5.17867E+12,37327804.6,8182.251667,14770485.99,188238,437067809.3,1670
1671,1671,2018/7/29,0.539320924,5.59579E+12,50277183.1,8206.341667,17783188.64,168407,261609974.1,1671
1672,1672,2018/7/30,0.911087888,5.94944E+12,39630250.21,8220.91,13817728.25,230924,244581855.4,1672
1673,1673,2018/7/31,0.950214048,5.94944E+12,43474975.98,7916.800833,14996021.25,242977,685149433.6,1673
1674,1674,2018/8/1,0.990541167,5.94944E+12,44362220.38,7570.869167,14364964.4,241044,709577850.3,1674
1675,1675,2018/8/2,0.806938451,5.94944E+12,45249464.79,7607.7,14541709.8,224873,561036987.7,1675
1676,1676,2018/8/3,0.834025711,5.94944E+12,49094190.56,7394.499167,15674653.75,229859,473049731.7,1676
1677,1677,2018/8/4,0.574082176,5.94944E+12,52051671.92,7247.769167,16086605.41,191657,450885758.3,1677
1678,1678,2018/8/5,0.578105369,5.94944E+12,47319701.74,7011.28,14016460,172181,485518589.8,1678
1679,1679,2018/8/6,1.050986702,5.94944E+12,38743005.8,6988.079167,11517945.75,218607,321607416.5,1679
1680,1680,2018/8/7,1.016458437,5.94944E+12,44657968.52,6993.513333,13496173.29,233045,367996501.8,1680
1681,1681,2018/8/8,0.81295779,5.94944E+12,46432457.33,6718.23,12792695.75,235311,508615426.2,1681
1682,1682,2018/8/9,0.804355664,5.94944E+12,44066472.25,6396.7725,12046723.14,222326,616864330.7,1682
1683,1683,2018/8/10,0.792378119,5.94944E+12,52051671.92,6396.494667,14364533.29,226148,486037319.6,1683
1684,1684,2018/8/11,0.611510918,6.19784E+12,52376369.9,6138.96,13261117.58,192438,589620096.6,1684
1685,1685,2018/8/12,0.584546742,6.38932E+12,49230273.08,6311.131667,12308443.93,165044,441814690.7,1685
1686,1686,2018/8/13,0.906496873,6.38932E+12,47642199.75,6347.07,12178415.47,222229,401920311.8,1686
1687,1687,2018/8/14,1.011792919,6.38932E+12,43195594.44,6252.13,10446684.93,247622,466729007.1,1687
1688,1688,2018/8/15,0.791067155,6.38932E+12,51135961.07,6362.676923,12945905.19,246066,702473673.1,1688
1689,1689,2018/8/16,0.761947316,6.38932E+12,50183117.07,6342.629231,12659503.85,232335,608876687.8,1689
1690,1690,2018/8/17,0.833029454,6.38932E+12,48277429.08,6312.75,12467282.79,233794,395312232.8,1690
1691,1691,2018/8/18,0.590060225,6.38932E+12,50818346.4,6436.720833,12979347.07,190935,366208610.8,1691
1692,1692,2018/8/19,0.619528076,6.38932E+12,46054126.43,6404.063333,11859087.98,167400,250407540.8,1692
1693,1693,2018/8/20,0.818181573,6.38932E+12,47642199.75,6486.58,12251866.12,214983,242872344.6,1693
1694,1694,2018/8/21,0.779786689,6.38932E+12,47006970.42,6401.246154,12000750.8,217777,494275683.8,1694
1695,1695,2018/8/22,0.774898263,6.38932E+12,50818346.4,6575.229167,13754538.3,230333,578694712.3,1695
1696,1696,2018/8/23,0.768391154,6.38932E+12,47324585.09,6354.57,12109214.18,217352,758373447.5,1696
1697,1697,2018/8/24,0.820710534,6.50504E+12,48824180.03,6543.645714,12067487.56,219848,309487742,1697
1698,1698,2018/8/25,0.763551689,6.72723E+12,45145645.91,6719.429231,11462792.45,196420,360769405.5,1698
1699,1699,2018/8/26,0.569715503,6.72723E+12,57853309.21,6738.27,14616492.47,172747,282579594.6,1699
1700,1700,2018/8/27,0.701549638,6.72723E+12,61866255.51,6719.266154,15757726.02,223656,258650857.8,1700
1701,1701,2018/8/28,0.879880758,6.72723E+12,51165065.37,7000.04,13671393.35,238039,488528814.8,1701
1702,1702,2018/8/29,0.90788618,6.72723E+12,46483294.68,7078.19,12423621.46,237508,511091113.9,1702
1703,1703,2018/8/30,0.817750818,6.72723E+12,51499477.56,6932.6625,13512459.52,231391,386739901.4,1703
1704,1704,2018/8/31,0.80918129,6.72723E+12,51833889.75,6981.946154,13715513.66,237076,401228805.9,1704
1705,1705,2018/9/1,0.769296053,6.72723E+12,50496240.99,7018.78,13539458.25,213331,371447313.7,1705
1706,1706,2018/9/2,0.648996729,6.72723E+12,48155355.64,7247.935385,13164449.08,187145,500527999,1706
1707,1707,2018/9/3,0.846752486,6.72723E+12,48155355.64,7260.949231,13221829.9,222897,398104449.3,1707
1708,1708,2018/9/4,0.957670738,6.72723E+12,42135936.19,7265.08,11716417.74,232265,347423826.6,1708
1709,1709,2018/9/5,1.008443932,6.72723E+12,44142409.34,7113.069231,11962954.21,246477,534640696.6,1709
1710,1710,2018/9/6,0.888037207,6.72723E+12,50161828.79,6433.271667,12250781.55,252261,963691917.6,1710
1711,1711,2018/9/7,0.889911336,6.97118E+12,52673943.17,6501.19,12425079.42,230790,771294810.4,1711
1712,1712,2018/9/8,0.7105398,7.0192E+12,52338942.95,6366.1075,12056257.73,204428,291261346.9,1712
1713,1713,2018/9/9,0.616029117,7.0192E+12,56874984.68,6286.425833,13080457.36,188912,338680872.5,1713
1714,1714,2018/9/10,0.899061756,7.0192E+12,47105048.66,6240.98,10753469.61,222866,277073175.1,1714
1715,1715,2018/9/11,0.941821383,7.0192E+12,49198606.38,6296.320833,11243810.47,237571,314617783.8,1715
1716,1716,2018/9/12,0.709051161,7.0192E+12,58619616.11,6273.1375,13463775.47,233275,321882304.6,1716
1717,1717,2018/9/13,0.819058953,7.0192E+12,51641090.38,6326.04,12063757.56,234209,310389619.8,1717
1718,1718,2018/9/14,1.057485,7.0192E+12,46058269.8,6499.0625,10861356.28,223250,360631436.3,1718
1719,1719,2018/9/15,0.789859057,7.0192E+12,48849680.09,6518.655,11500218.9,211071,232655320.6,1719
1720,1720,2018/9/16,0.627328396,7.0192E+12,48500753.8,6522.39,11344822.24,179483,162919518.6,1720
1721,1721,2018/9/17,0.90764783,7.0192E+12,47105048.66,6400.600833,10912753.53,240152,217488658.8,1721
1722,1722,2018/9/18,0.936313514,7.0192E+12,49547532.66,6296.631667,11443545.95,244259,346869668.3,1722
1723,1723,2018/9/19,0.804437244,7.0192E+12,54432500.67,6342.39,12463162.54,251037,286102549.1,1723
1724,1724,2018/9/20,0.815061117,7.03133E+12,54756137.2,6418.562667,12472948.47,253674,425834153.4,1724
1725,1725,2018/9/21,1.012301729,7.15263E+12,51200543.88,6669.990833,12165754.71,273051,524769683.7,1725
1726,1726,2018/9/22,0.732038903,7.15263E+12,55111696.54,6756.12,13124461.71,225537,562369970.2,1726
1727,1727,2018/9/23,0.65563344,7.15263E+12,53333899.87,6710.445,12679234.03,200319,251395241.3,1727
1728,1728,2018/9/24,0.80711402,7.15263E+12,52622781.21,6639.304167,12554837.95,237670,273203917.3,1728
1729,1729,2018/9/25,0.768240781,7.15263E+12,60089527.19,6583.45,13676604.3,252113,331869673.6,1729
1730,1730,2018/9/26,0.898005353,7.15263E+12,49422747.22,6468.631667,11369486.09,243927,312748554.4,1730
1731,1731,2018/9/27,0.877031231,7.15263E+12,50844984.55,6535.476667,11811663.08,248686,283381555.4,1731
1732,1732,2018/9/28,0.855168669,7.15263E+12,54756137.2,6686.08,13046981.4,254239,346892752,1732
1733,1733,2018/9/29,0.693383605,7.15263E+12,54045018.54,6550.474167,12571059.9,218339,373219094.7,1733
1734,1734,2018/9/30,0.626711307,7.15263E+12,57956171.2,6593.135,13520452.4,208210,190991380.7,1734
1735,1735,2018/10/1,0.857105918,7.15263E+12,56178374.53,6611.02,13160999.45,242820,218012664.3,1735
1736,1736,2018/10/2,1.015335803,7.15263E+12,48711628.55,6562.641667,11407332.66,244772,257999312.6,1736
1737,1737,2018/10/3,0.838225669,7.15263E+12,51556103.21,6470.4025,12003041.51,242303,332298092.9,1737
1738,1738,2018/10/4,0.798640053,7.36427E+12,54911962.63,6483.73,12429603.12,243157,303440379.4,1738
1739,1739,2018/10/5,0.963110885,7.45497E+12,48176505.21,6568.549167,10814043.71,244719,220257654.7,1739
1740,1740,2018/10/6,0.92210188,7.45497E+12,46323562.7,6581.486667,10527206.71,214843,209968178,1740
1741,1741,2018/10/7,0.831893479,7.45497E+12,52623567.23,6573.62,11727102.62,219731,161983068.4,1741
1742,1742,2018/10/8,0.965177556,7.45497E+12,50029447.71,6618.567692,11279998.43,248041,203461059.2,1742
1743,1743,2018/10/9,0.966413523,7.45497E+12,48176505.21,6621.711667,10819341.66,235862,225814169.3,1743
1744,1744,2018/10/10,0.896905521,7.45497E+12,53364744.23,6626.85,11916022.17,244945,193623568.4,1744
1745,1745,2018/10/11,0.920825635,7.45497E+12,58923571.75,6248.635833,12534246.13,262467,571216727,1745
1746,1746,2018/10/12,1.128503023,7.45497E+12,48917682.21,6260.530833,10340801.32,243174,326313131.2,1746
1747,1747,2018/10/13,0.862022191,7.45497E+12,52252978.72,6247,11117559.49,205097,215730649.6,1747
1748,1748,2018/10/14,0.957302088,7.45497E+12,42247089.18,6299.399167,9054868.806,191259,189122800.7,1748
1749,1749,2018/10/15,0.943760957,7.45497E+12,60035337.26,6452.571667,13207214.21,266945,571754179.7,1749
1750,1750,2018/10/16,1.066273815,7.45497E+12,50029447.71,6599.17,11259236.32,257967,1178100920,1750
1751,1751,2018/10/17,1.049207804,7.45497E+12,51141213.22,6596.276154,11502916.7,260362,288830228.2,1751
1752,1752,2018/10/18,0.996208051,7.42736E+12,49274490.48,6568.040769,11365265.47,253450,248067803.5,1752
1753,1753,2018/10/19,1.018147845,7.18285E+12,50702736.58,6509.61,11629773.63,253826,296802022.6,1753
1754,1754,2018/10/20,0.88788549,7.18285E+12,51059798.11,6488.825833,11691729.24,227821,196192211.1,1754
1755,1755,2018/10/21,0.823540116,7.18285E+12,49274490.48,6531.601667,11177638.22,211505,139219682.7,1755
1756,1756,2018/10/22,0.916539568,7.18285E+12,55344536.41,6504.78,12699337.84,255324,134160567.1,1756
1757,1757,2018/10/23,0.932260416,7.18285E+12,54987474.89,6481.426,12584228.61,253463,214509494.4,1757
1758,1758,2018/10/24,1.141656575,7.18285E+12,40347952.35,6508.31,9185666.641,254091,228326458.2,1758
1759,1759,2018/10/25,1.035430299,7.18285E+12,48917428.96,6489.77,11207341.46,254599,230782191.8,1759
1760,1760,2018/10/26,1.058047336,7.18285E+12,51059798.11,6473.753333,11687812.02,253002,196903747.5,1760
1761,1761,2018/10/27,0.913874301,7.18285E+12,48560367.43,6465.9175,11140721.61,233749,170476989.6,1761
1762,1762,2018/10/28,0.828287614,7.18285E+12,49988613.53,6457.21,11390873.44,219860,141089199.1,1762
1763,1763,2018/10/29,0.98382061,7.18285E+12,52130982.68,6382.668333,11773496.66,269754,227993897.6,1763
1764,1764,2018/10/30,0.943664909,7.18285E+12,54987474.89,6309.452857,12343537.16,283327,272566870,1764
1765,1765,2018/10/31,0.918292963,7.18285E+12,58201028.61,6301.61,12962284.69,288283,237445610,1765
1766,1766,2018/11/1,0.979455208,7.18301E+12,54999360.85,6342.280833,12319622.95,281941,218561001.3,1766
1767,1767,2018/11/2,1.11705493,7.1844E+12,51070835.08,6387.674167,11791348.73,292704,213130474.2,1767
1768,1768,2018/11/3,0.885550503,7.1844E+12,57499331.8,6390.42,12893634.88,249564,191863094.4,1768
1769,1769,2018/11/4,1.035187366,7.1844E+12,43928060.94,6391.873333,9909549.949,226247,170377979.3,1769
1770,1770,2018/11/5,1.043402881,7.1844E+12,51427973.78,6436.965,11736833.13,293239,181319289.6,1770
1771,1771,2018/11/6,1.072038438,7.1844E+12,45713754.47,6437.76,10436213.88,285451,161192819.4,1771
1772,1772,2018/11/7,1.144160846,7.1844E+12,46428031.89,6538.79,10758522.35,293734,282785375.6,1772
1773,1773,2018/11/8,1.169965612,7.1844E+12,43213783.53,6486.251667,9902899.043,277597,243318834.9,1773
1774,1774,2018/11/9,1.13519578,7.1844E+12,45356615.77,6444.97,10321706.72,283896,268942797.6,1774
1775,1775,2018/11/10,0.955554313,7.1844E+12,46785170.59,6399.033333,10584955.89,252499,165583852.5,1775
1776,1776,2018/11/11,0.874062295,7.1844E+12,52142251.2,6378.268333,11660743.77,246991,130081811,1776
1777,1777,2018/11/12,1.066877571,7.1844E+12,49999418.96,6408.53,11326127.08,300006,149652633.4,1777
1778,1778,2018/11/13,1.110003267,7.1844E+12,42856644.82,6372.063333,9673254.194,279160,233379998.5,1778
1779,1779,2018/11/14,1.094776667,7.1844E+12,48213725.42,6176.155,10486098.12,292755,394394702,1779
1780,1780,2018/11/15,1.193645071,7.1844E+12,45356615.77,5756.77,9131131.586,291525,1068777740,1780
1781,1781,2018/11/16,1.158173595,7.17597E+12,41672924.13,5596.1925,9020655.432,283124,598382905.5,1781
1782,1782,2018/11/17,0.914248869,6.6533E+12,47956936.5,5558.243333,10338423.73,262649,295708090.7,1782
1783,1783,2018/11/18,0.954274699,6.6533E+12,40680711.65,5572.44,8720411.743,239803,187745032.5,1783
1784,1784,2018/11/19,1.100711952,6.6533E+12,41672924.13,5303.9425,8565705.294,267971,520520304.9,1784
1785,1785,2018/11/20,1.203740303,6.6533E+12,43657349.09,4671.97,7923554.716,288450,1286922324,1785
1786,1786,2018/11/21,1.213546219,6.6533E+12,34727436.77,4491.98,6176914.177,254942,1455657698,1786
1787,1787,2018/11/22,1.218455311,6.6533E+12,40349974.16,4548.7975,7114929.819,266116,515936600.3,1787
1788,1788,2018/11/23,1.131096584,6.6533E+12,41342186.64,4309.3375,6900149.063,275261,499912457.7,1788
1789,1789,2018/11/24,0.980274238,6.6533E+12,47295461.51,4352.98,7809122.345,250017,489895164.6,1789
1790,1790,2018/11/25,1.010554047,6.6533E+12,42003661.62,3823.511667,6192219.69,239256,854858771.9,1790
1791,1791,2018/11/26,1.186164189,6.6533E+12,36711861.73,3920.536667,5473562.855,257062,777305525.4,1791
1792,1792,2018/11/27,1.071254038,6.6533E+12,43326611.59,3793.35,6283605.988,268533,784661844.5,1792
1793,1793,2018/11/28,1.111968441,6.6533E+12,39027024.18,4103.453846,6211551.653,254456,693105022.1,1793
1794,1794,2018/11/29,1.202130114,6.6533E+12,34727436.77,4263.783333,5723625.77,246226,694205696,1794
1795,1795,2018/11/30,1.209791366,6.6533E+12,33404486.8,4278.77,5352395.992,250157,564041239,1795
1796,1796,2018/12/1,1.068438403,6.6533E+12,41011449.14,4116.7775,6509108.176,241847,463868071.4,1796
1797,1797,2018/12/2,1.005271763,6.6533E+12,37704074.21,4167.546667,5968275.427,222673,311020128.5,1797
1798,1798,2018/12/3,1.101028246,6.19402E+12,35101305.98,4140.6,5777217.666,240652,314509624.5,1798
1799,1799,2018/12/4,1.083459616,5.6464E+12,38734427.59,3961.493333,6958363.405,270189,431140475.8,1799
1800,1800,2018/12/5,1.036768085,5.6464E+12,36488953.53,3858.349167,6291958.871,256501,360463175.6,1800
1801,1801,2018/12/6,1.09192977,5.6464E+12,37892374.82,3744.98,6422799.815,279654,412960592.4,1801
1802,1802,2018/12/7,1.222291368,5.6464E+12,31998005.4,3405.643333,4959282.005,253890,711072415,1802
1803,1803,2018/12/8,0.970701047,5.6464E+12,35646900.75,3435.34,5447972.132,231104,602479277,1803
1804,1804,2018/12/9,0.948841625,5.6464E+12,35927585.01,3453.66,5705487.756,238569,501085554.6,1804
1805,1805,2018/12/10,1.141154274,5.6464E+12,34804847.98,3523.96,5543093.347,258353,341852239.6,1805
1806,1806,2018/12/11,1.07667292,5.6464E+12,35085532.24,3426.19,5337996.899,251487,363550072.7,1806
1807,1807,2018/12/12,1.1335625,5.6464E+12,33682110.95,3407.28,5270463.568,261423,306997665.7,1807
1808,1808,2018/12/13,1.084257023,5.6464E+12,36769637.78,3406.7625,5653823.064,268422,308613011.7,1808
1809,1809,2018/12/14,1.05868513,5.6464E+12,40979901.65,3278.374167,5982323.516,275801,383570307.1,1809
1810,1810,2018/12/15,0.941854396,5.6464E+12,41821954.43,3242.42,6066378.704,262879,406362868.6,1810
1811,1811,2018/12/16,1.019919557,5.6464E+12,32278689.66,3271.238333,4750978.913,226453,215050882.8,1811
1812,1812,2018/12/17,0.990779437,5.6464E+12,44909481.26,3392.405,6740883.106,298823,343147308.5,1812
1813,1813,2018/12/18,1.078395297,5.62109E+12,35766529.43,3556.54,5802769.461,266245,501899316,1813
1814,1814,2018/12/19,1.084764671,5.10642E+12,37822407.4,3808.0425,7217876.414,302392,646102993.8,1814
1815,1815,2018/12/20,1.139195022,5.10642E+12,34268624.16,3982.850833,6721946.323,287273,774377235.2,1815
1816,1816,2018/12/21,1.048346286,5.10642E+12,35537832.46,4135.19,7151635.291,280588,938950259.7,1816
1817,1817,2018/12/22,0.806539171,5.10642E+12,44422290.57,3910.973333,8628688.412,251216,387644391.4,1817
1818,1818,2018/12/23,0.740468193,5.10642E+12,44676132.24,4027.478333,8916949.297,250739,352851757.8,1818
1819,1819,2018/12/24,0.932735355,5.10642E+12,38583932.39,3995.17,8035501.839,272297,363146370.6,1819
1820,1820,2018/12/25,0.821911176,5.10642E+12,40360824.01,3813.88,7649829.927,265052,473121207.3,1820
1821,1821,2018/12/26,0.889580548,5.10642E+12,39853140.69,3825.379167,7478293.742,281305,333028124.7,1821
1822,1822,2018/12/27,0.885621408,5.10642E+12,44168448.91,3848.21,8214950.878,300020,332210350.9,1822
1823,1823,2018/12/28,0.93054403,5.10642E+12,42391557.29,3743.905,7882682.24,308267,382232905.9,1823
1824,1824,2018/12/29,0.973710138,5.10642E+12,35030149.14,3912.285833,6745781.218,264980,337406200.4,1824
1825,1825,2018/12/30,0.76248679,5.10642E+12,44676132.24,3770.36,8485747.747,267639,273159528,1825
1826,1826,2018/12/31,0.888393981,5.24851E+12,43291796.76,3791.545833,7406437.589,259684,252556851.4,1826
1827,1827,2019/1/1,0.801778946,5.6186E+12,41615985.27,3752.271667,7012103.649,234725,255956548.2,1827
1828,1828,2019/1/2,0.947860662,5.6186E+12,42174589.1,3855.88,7368988.356,271696,241928399.2,1828
1829,1829,2019/1/3,0.966222342,5.6186E+12,43291796.76,3865.7975,7564081.637,291016,252710143.7,1829
1830,1830,2019/1/4,0.959198758,5.6186E+12,41615985.27,3822.626667,7115351.219,281772,203230963.1,1830
1831,1831,2019/1/5,0.812945822,5.6186E+12,45526212.08,3856.62,7929513.785,265192,293647134.8,1831
1832,1832,2019/1/6,0.82667539,5.6186E+12,39381569.96,3920.456667,6974865.184,258522,182621668.1,1832
1833,1833,2019/1/7,0.984752745,5.6186E+12,39381569.96,4036.093333,7286414.818,284782,278935705.9,1833
1834,1834,2019/1/8,0.86793,5.6186E+12,47202023.57,4032.25,8610282.076,318524,314915700.8,1834
1835,1835,2019/1/9,0.884137811,5.6186E+12,45805513.99,4034.138333,8367487.848,319056,340650855.4,1835
1836,1836,2019/1/10,0.970871821,5.6186E+12,43571098.68,3812.585833,7609635.023,327338,413021289.1,1836
